date_time,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance 280-440,Global Horizontal UV Irradiance 295-385,pv,year_month,is_elnino_period
2017-08-19 13:30:00,193,776,895,193,776,895,0,12.0,25.26,0,0.112,2.8,2.097,252.1,50.56,25.0,1020,54.6146,42.9904,23.45732721,2017-08,False
2017-08-19 14:00:00,200,756,874,200,756,874,0,11.0,27.15,0,0.112,3.0,2.096,253.2,46.03,25.0,1020,53.2083,41.8774,23.18248653,2017-08,False
2017-08-19 14:30:00,197,746,841,197,746,841,1,11.0,30.42,0,0.112,3.2,2.121,253.2,48.87,25.0,1020,50.9642,40.0997,22.57826989,2017-08,False
2017-08-19 15:00:00,193,730,794,193,730,794,0,11.0,34.68,0,0.112,3.4,2.147,252.8,48.73,25.0,1020,47.773,37.5715,21.789046,2017-08,False
2017-08-19 15:30:00,187,709,733,187,709,733,0,11.0,39.6,0,0.112,3.5,2.171,252.8,51.76,24.0,1020,43.6564,34.3107,20.6597278,2017-08,False
2017-08-19 16:00:00,179,679,660,179,679,660,0,11.0,44.95,0,0.112,3.6,2.196,252.5,52.1,24.0,1020,38.7656,30.4372,18.77173653,2017-08,False
2017-08-19 16:30:00,169,643,578,169,643,578,0,11.0,50.57,0,0.112,3.6,2.218,252.5,55.37,23.0,1010,33.3205,26.1252,16.61478567,2017-08,False
2017-08-19 17:00:00,159,592,486,159,592,486,1,11.0,56.37,0,0.112,3.6,2.24,250.5,56.18,22.0,1010,27.323,21.3783,13.66523816,2017-08,False
2017-08-19 17:30:00,142,533,390,142,533,390,0,11.0,62.27,0,0.112,3.6,2.256,250.5,59.74,21.0,1010,21.201,16.5358,10.44256852,2017-08,False
2017-08-19 18:00:00,124,450,291,124,450,291,0,12.0,68.22,0,0.112,3.6,2.273,246.5,65.07,21.0,1010,15.1302,11.741,7.531829866,2017-08,False
2017-08-19 18:30:00,97,353,193,97,353,193,0,12.0,74.17,0,0.112,3.5,2.286,246.5,69.26,19.0,1020,9.5079,7.3175,4.333005134,2017-08,False
2017-08-19 19:00:00,64,223,102,64,223,102,1,12.0,80.1,0,0.112,3.4,2.299,240.6,76.25,18.0,1020,0.0,0.0,1.521572173,2017-08,False
2017-08-19 19:30:00,22,78,28,22,78,28,1,12.0,85.96,0,0.112,3.3,2.305,240.6,81.25,17.0,1020,0.0,0.0,0.116836234,2017-08,False
2017-08-19 20:00:00,0,0,0,0,0,0,1,13.0,91.72,0,0.112,3.3,2.312,234.1,89.32,17.0,1020,0.0,0.0,-0.330267786,2017-08,False
2017-08-19 20:30:00,0,0,0,0,0,0,1,13.0,97.34,0,0.112,3.2,2.317,234.1,89.33,16.0,1020,0.0,0.0,-0.082164044,2017-08,False
2017-08-19 21:00:00,0,0,0,0,0,0,0,13.0,102.77,0,0.112,3.2,2.323,230.7,91.73,16.0,1020,0.0,0.0,-0.080538887,2017-08,False
2017-08-19 21:30:00,0,0,0,0,0,0,1,13.0,107.96,0,0.112,3.1,2.331,230.7,91.73,16.0,1020,0.0,0.0,-0.081321988,2017-08,False
2017-08-19 22:00:00,0,0,0,0,0,0,0,13.0,112.84,0,0.112,3.0,2.34,230.7,93.32,16.0,1020,0.0,0.0,-0.082428518,2017-08,False
2017-08-19 22:30:00,0,0,0,0,0,0,1,13.0,117.32,0,0.112,2.8,2.351,230.7,99.52,16.0,1020,0.0,0.0,-0.082666995,2017-08,False
2017-08-19 23:00:00,0,0,0,0,0,0,1,14.0,121.32,0,0.112,2.6,2.363,232.3,100.0,16.0,1020,0.0,0.0,-0.083486645,2017-08,False
2017-08-19 23:30:00,0,0,0,0,0,0,1,14.0,124.72,0,0.112,2.4,2.377,232.3,100.0,16.0,1020,0.0,0.0,-0.083168978,2017-08,False
2017-08-20 00:00:00,0,0,0,0,0,0,1,14.0,127.39,0,0.112,2.3,2.392,233.1,100.0,16.0,1020,0.0,0.0,-0.08266694,2017-08,False
2017-08-20 00:30:00,0,0,0,0,0,0,1,14.0,129.23,0,0.112,2.0,2.407,233.1,100.0,15.0,1020,0.0,0.0,-0.084788163,2017-08,False
2017-08-20 01:00:00,0,0,0,0,0,0,1,14.0,130.12,0,0.112,1.9,2.422,231.8,100.0,15.0,1020,0.0,0.0,-0.082772234,2017-08,False
2017-08-20 01:30:00,0,0,0,0,0,0,1,14.0,130.03,0,0.112,1.7,2.429,231.8,100.0,15.0,1020,0.0,0.0,-0.083215052,2017-08,False
2017-08-20 02:00:00,0,0,0,0,0,0,1,14.0,128.96,0,0.112,1.5,2.437,229.5,100.0,15.0,1020,0.0,0.0,-0.081687677,2017-08,False
2017-08-20 02:30:00,0,0,0,0,0,0,1,14.0,126.97,0,0.112,1.4,2.438,229.5,100.0,15.0,1020,0.0,0.0,-0.082134261,2017-08,False
2017-08-20 03:00:00,0,0,0,0,0,0,1,14.0,124.15,0,0.112,1.3,2.44,224.9,100.0,15.0,1020,0.0,0.0,-0.082225254,2017-08,False
2017-08-20 03:30:00,0,0,0,0,0,0,1,13.0,120.64,0,0.112,1.2,2.441,224.9,100.0,15.0,1020,0.0,0.0,-0.081868452,2017-08,False
2017-08-20 04:00:00,0,0,0,0,0,0,1,13.0,116.55,0,0.112,1.2,2.443,220.3,100.0,15.0,1020,0.0,0.0,-0.083514259,2017-08,False
2017-08-20 04:30:00,0,0,0,0,0,0,1,13.0,111.98,0,0.112,1.2,2.447,220.3,100.0,15.0,1020,0.0,0.0,-0.082410346,2017-08,False
2017-08-20 05:00:00,0,0,0,0,0,0,1,13.0,107.04,0,0.112,1.2,2.451,215.4,100.0,15.0,1020,0.0,0.0,-0.083264408,2017-08,False
2017-08-20 05:30:00,0,0,0,0,0,0,1,13.0,101.81,0,0.112,1.2,2.458,215.4,100.0,15.0,1020,0.0,0.0,-0.083261322,2017-08,False
2017-08-20 06:00:00,0,0,0,0,0,0,1,13.0,96.34,0,0.112,1.3,2.465,209.9,100.0,15.0,1020,0.0,0.0,-0.082943477,2017-08,False
2017-08-20 06:30:00,0,0,0,0,0,0,1,13.0,90.69,0,0.112,1.9,2.478,209.9,99.06,15.0,1020,0.0,0.0,-0.296868339,2017-08,False
2017-08-20 07:00:00,31,83,38,31,83,38,1,13.0,84.92,0,0.112,2.5,2.492,204.6,91.59,16.0,1020,0.0,0.0,0.245350632,2017-08,False
2017-08-20 07:30:00,75,215,116,75,215,116,1,13.0,79.05,0,0.112,2.5,2.511,204.6,91.6,16.0,1020,5.5315,4.2204,1.130669822,2017-08,False
2017-08-20 08:00:00,110,337,208,110,337,208,1,13.0,73.12,0,0.112,2.6,2.531,203.2,85.45,17.0,1020,10.3466,7.9768,2.93421493,2017-08,False
2017-08-20 08:30:00,138,429,304,138,429,304,1,13.0,67.17,0,0.112,2.5,2.559,203.2,80.2,18.0,1020,15.9442,12.3862,5.039195077,2017-08,False
2017-08-20 09:00:00,157,511,403,157,511,403,0,13.0,61.24,0,0.112,2.4,2.587,206.2,75.33,19.0,1020,22.052,17.2109,7.585419909,2017-08,False
2017-08-20 09:30:00,174,567,496,174,567,496,0,13.0,55.37,0,0.112,2.3,2.63,206.2,75.33,20.0,1020,28.02,21.9329,10.50311658,2017-08,False
2017-08-20 10:00:00,185,615,584,185,615,584,0,13.0,49.61,0,0.112,2.2,2.673,213.3,70.51,21.0,1020,33.7858,26.4973,13.2035653,2017-08,False
2017-08-20 10:30:00,196,649,662,196,649,662,0,13.0,44.05,0,0.112,2.2,2.726,213.3,66.28,21.0,1020,38.9834,30.6139,15.84914502,2017-08,False
2017-08-20 11:00:00,234,621,718,234,621,718,0,13.0,38.79,0,0.112,2.2,2.78,223.7,61.9,22.0,1020,42.8414,33.6744,17.87441419,2017-08,False
2017-08-20 11:30:00,241,641,773,241,641,773,0,13.0,34.01,0,0.112,2.3,2.829,223.7,61.9,23.0,1020,46.5663,36.6253,19.45485973,2017-08,False
2017-08-20 12:00:00,244,660,816,244,660,816,0,13.0,29.95,0,0.112,2.5,2.879,233.7,57.86,24.0,1020,49.4842,38.9369,20.69566491,2017-08,False
2017-08-20 12:30:00,248,669,845,248,669,845,0,13.0,26.95,0,0.112,2.7,2.91,233.7,57.85,24.0,1020,51.4561,40.499,21.58878943,2017-08,False
2017-08-20 13:00:00,246,678,859,246,678,859,0,13.0,25.41,0,0.112,2.9,2.942,238.5,54.27,24.0,1020,52.4085,41.2534,21.77915252,2017-08,False
2017-08-20 13:30:00,245,678,857,245,678,857,0,13.0,25.6,0,0.112,3.0,2.961,238.5,54.26,24.0,1020,52.2746,41.1474,22.54519526,2017-08,False
2017-08-20 14:00:00,242,673,840,242,673,840,0,13.0,27.48,0,0.112,3.2,2.981,240.4,54.17,24.0,1020,51.1163,40.2298,22.22823006,2017-08,False
2017-08-20 14:30:00,238,662,808,238,662,808,1,13.0,30.73,0,0.112,3.3,2.988,240.4,54.16,24.0,1020,48.9412,38.5068,21.81028309,2017-08,False
2017-08-20 15:00:00,226,656,764,226,656,764,0,13.0,34.97,0,0.112,3.4,2.995,243.4,54.15,24.0,1020,45.9432,36.1312,20.74202855,2017-08,False
2017-08-20 15:30:00,218,634,705,218,634,705,1,13.0,39.88,0,0.112,3.4,2.99,243.4,57.53,23.0,1020,41.9615,32.9772,19.52604971,2017-08,False
2017-08-20 16:00:00,204,613,636,204,613,636,0,13.0,45.21,0,0.112,3.5,2.985,247.6,57.52,23.0,1020,37.3274,29.3064,18.19946887,2017-08,False
2017-08-20 16:30:00,192,576,555,192,576,555,0,13.0,50.83,0,0.112,3.5,2.979,247.6,61.14,22.0,1020,31.9631,25.059,15.8378605,2017-08,False
2017-08-20 17:00:00,173,535,468,173,535,468,0,13.0,56.62,0,0.112,3.6,2.974,253.8,61.34,22.0,1020,26.2783,20.5588,13.47346388,2017-08,False
2017-08-20 17:30:00,154,476,374,154,476,374,0,13.0,62.51,0,0.112,3.5,2.974,253.8,65.23,21.0,1020,20.2992,15.8299,10.46467991,2017-08,False
2017-08-20 18:00:00,128,407,278,128,407,278,0,13.0,68.46,0,0.112,3.5,2.974,258.7,69.97,21.0,1020,14.4249,11.1908,7.426460616,2017-08,False
2017-08-20 18:30:00,99,312,183,99,312,183,0,13.0,74.42,0,0.112,3.3,2.981,258.7,74.48,20.0,1020,8.9949,6.9197,4.427039997,2017-08,False
2017-08-20 19:00:00,62,196,95,62,196,95,1,13.0,80.34,0,0.112,3.2,2.988,261.0,80.4,19.0,1020,0.0,0.0,1.760710559,2017-08,False
2017-08-20 19:30:00,20,63,24,20,63,24,1,13.0,86.21,0,0.112,3.0,3.006,261.0,85.68,18.0,1020,0.0,0.0,0.108708,2017-08,False
2017-08-20 20:00:00,0,0,0,0,0,0,0,13.0,91.98,0,0.112,2.9,3.025,260.6,86.64,17.0,1020,0.0,0.0,-0.349484655,2017-08,False
2017-08-20 20:30:00,0,0,0,0,0,0,1,13.0,97.6,0,0.112,2.7,3.055,260.6,92.37,17.0,1020,0.0,0.0,-0.083164208,2017-08,False
2017-08-20 21:00:00,0,0,0,0,0,0,1,13.0,103.04,0,0.112,2.6,3.086,258.4,93.26,17.0,1020,0.0,0.0,-0.08399266,2017-08,False
2017-08-20 21:30:00,0,0,0,0,0,0,3,13.0,108.24,0,0.112,2.5,3.125,258.4,93.27,17.0,1020,0.0,0.0,-0.084322258,2017-08,False
2017-08-20 22:00:00,0,0,0,0,0,0,3,14.0,113.13,0,0.112,2.4,3.165,254.3,94.17,17.0,1020,0.0,0.0,-0.083460552,2017-08,False
2017-08-20 22:30:00,0,0,0,0,0,0,3,14.0,117.63,0,0.112,2.4,3.203,254.3,94.17,17.0,1020,0.0,0.0,-0.082219628,2017-08,False
2017-08-20 23:00:00,0,0,0,0,0,0,8,14.0,121.64,0,0.112,2.4,3.241,249.5,95.1,17.0,1020,0.0,0.0,-0.083638776,2017-08,False
2017-08-20 23:30:00,0,0,0,0,0,0,8,14.0,125.05,0,0.112,2.3,3.274,249.5,95.1,16.0,1020,0.0,0.0,-0.082107983,2017-08,False
2017-08-21 00:00:00,0,0,0,0,0,0,8,14.0,127.73,0,0.112,2.2,3.307,247.4,95.96,16.0,1020,0.0,0.0,-0.082686376,2017-08,False
2017-08-21 00:30:00,0,0,0,0,0,0,1,14.0,129.56,0,0.112,2.2,3.341,247.4,95.96,16.0,1020,0.0,0.0,-0.082680259,2017-08,False
2017-08-21 01:00:00,0,0,0,0,0,0,1,14.0,130.46,0,0.112,2.2,3.376,248.6,96.77,16.0,1020,0.0,0.0,-0.082907077,2017-08,False
2017-08-21 01:30:00,0,0,0,0,0,0,1,14.0,130.36,0,0.112,2.2,3.409,248.6,96.77,16.0,1020,0.0,0.0,-0.084789999,2017-08,False
2017-08-21 02:00:00,0,0,0,0,0,0,1,14.0,129.27,0,0.112,2.3,3.442,249.6,97.78,16.0,1020,0.0,0.0,-0.08413447,2017-08,False
2017-08-21 02:30:00,0,0,0,0,0,0,1,14.0,127.26,0,0.112,2.2,3.468,249.6,97.79,16.0,1020,0.0,0.0,-0.083605419,2017-08,False
2017-08-21 03:00:00,0,0,0,0,0,0,3,14.0,124.43,0,0.112,2.1,3.495,248.9,98.65,16.0,1020,0.0,0.0,-0.08458001,2017-08,False
2017-08-21 03:30:00,0,0,0,0,0,0,3,14.0,120.89,0,0.112,2.0,3.51,248.9,98.66,16.0,1020,0.0,0.0,-0.083347596,2017-08,False
2017-08-21 04:00:00,0,0,0,0,0,0,3,14.0,116.78,0,0.112,2.0,3.526,247.6,99.32,16.0,1020,0.0,0.0,-0.083932919,2017-08,False
2017-08-21 04:30:00,0,0,0,0,0,0,3,14.0,112.19,0,0.112,2.0,3.523,247.6,99.34,16.0,1020,0.0,0.0,-0.083071629,2017-08,False
2017-08-21 05:00:00,0,0,0,0,0,0,1,15.0,107.24,0,0.112,2.1,3.521,246.4,100.0,16.0,1020,0.0,0.0,-0.083341952,2017-08,False
2017-08-21 05:30:00,0,0,0,0,0,0,3,15.0,101.99,0,0.112,2.1,3.496,246.4,100.0,16.0,1020,0.0,0.0,-0.082829917,2017-08,False
2017-08-21 06:00:00,0,0,0,0,0,0,3,15.0,96.51,0,0.112,2.1,3.472,245.5,100.0,16.0,1020,0.0,0.0,-0.082790373,2017-08,False
2017-08-21 06:30:00,0,0,0,0,0,0,1,15.0,90.85,0,0.112,2.3,3.43,245.5,100.0,16.0,1020,0.0,0.0,-0.298402855,2017-08,False
2017-08-21 07:00:00,27,66,33,27,66,33,1,15.0,85.07,0,0.112,2.6,3.389,241.3,94.96,17.0,1020,0.0,0.0,-0.023394007,2017-08,False
2017-08-21 07:30:00,73,182,107,73,182,107,1,15.0,79.2,0,0.112,2.7,3.343,241.3,94.97,17.0,1020,5.1011,3.8912,0.52675426,2017-08,False
2017-08-21 08:00:00,112,297,198,112,297,198,3,15.0,73.27,4,0.112,2.8,3.298,233.8,89.2,18.0,1020,9.8354,7.5809,1.892149218,2017-08,False
2017-08-21 08:30:00,154,160,216,143,386,292,3,15.0,67.32,0,0.112,2.8,3.26,233.8,89.21,19.0,1020,11.315,8.7886,2.777287114,2017-08,False
2017-08-21 09:00:00,162,477,391,162,477,391,1,15.0,61.39,0,0.112,2.8,3.222,232.5,82.97,20.0,1020,21.3754,16.6812,4.352678172,2017-08,False
2017-08-21 09:30:00,180,534,483,180,534,483,1,15.0,55.52,0,0.112,2.7,3.195,232.5,77.95,20.0,1020,27.2662,21.3416,4.713201276,2017-08,False
2017-08-21 10:00:00,186,600,574,186,600,574,0,14.0,49.78,0,0.112,2.7,3.169,236.4,71.52,21.0,1020,33.1869,26.0263,2.793005637,2017-08,False
2017-08-21 10:30:00,197,635,653,197,635,653,0,14.0,44.23,0,0.112,2.6,3.166,236.4,71.52,21.0,1020,38.4339,30.1813,3.947515194,2017-08,False
2017-08-21 11:00:00,192,688,727,192,688,727,0,14.0,38.99,0,0.112,2.6,3.164,239.6,64.5,22.0,1020,43.3591,34.0802,8.78743848,2017-08,False
2017-08-21 11:30:00,198,708,784,198,708,784,0,14.0,34.24,0,0.112,2.6,3.182,239.6,64.5,23.0,1020,47.2093,37.1301,20.20003923,2017-08,False
2017-08-21 12:00:00,201,724,827,201,724,827,0,13.0,30.21,0,0.112,2.7,3.201,245.5,57.78,24.0,1020,50.1317,39.4454,20.96606331,2017-08,False
2017-08-21 12:30:00,204,732,856,204,732,856,0,13.0,27.25,0,0.112,2.8,3.221,245.5,57.77,24.0,1020,52.1057,41.0092,21.93693295,2017-08,False
2017-08-21 13:00:00,202,741,871,202,741,871,0,12.0,25.74,0,0.112,3.0,3.241,252.8,51.52,25.0,1020,53.1195,41.8121,22.61663456,2017-08,False
2017-08-21 13:30:00,202,741,868,202,741,868,1,12.0,25.94,0,0.112,3.1,3.253,252.8,51.51,25.0,1020,52.9237,41.6573,22.76627258,2017-08,False
2017-08-21 14:00:00,189,753,856,189,753,856,0,12.0,27.81,0,0.112,3.3,3.266,258.0,50.01,25.0,1020,52.0671,40.977,22.7355092,2017-08,False
2017-08-21 14:30:00,186,744,823,186,744,823,1,12.0,31.05,0,0.112,3.3,3.279,258.0,50.01,25.0,1020,49.825,39.2009,22.29574299,2017-08,False
2017-08-21 15:00:00,172,745,781,172,745,781,0,12.0,35.27,0,0.112,3.4,3.293,262.2,50.45,25.0,1020,46.9389,36.9129,21.24314321,2017-08,False
2017-08-21 15:30:00,167,724,721,167,724,721,0,12.0,40.16,0,0.112,3.4,3.306,262.2,53.58,24.0,1020,42.8856,33.7019,19.74539064,2017-08,False
2017-08-21 16:00:00,153,711,652,153,711,652,0,12.0,45.48,0,0.112,3.4,3.319,266.3,54.44,24.0,1020,38.2357,30.0178,18.06103516,2017-08,False
2017-08-21 16:30:00,145,677,570,145,677,570,0,12.0,51.08,0,0.112,3.3,3.321,266.3,57.86,23.0,1020,32.7955,25.7096,16.06929433,2017-08,False
2017-08-21 17:00:00,130,643,482,130,643,482,0,12.0,56.87,0,0.112,3.2,3.324,272.5,58.72,23.0,1020,27.0305,21.1448,13.54752453,2017-08,False
2017-08-21 17:30:00,118,586,386,118,586,386,1,12.0,62.76,0,0.112,3.0,3.306,272.5,62.44,22.0,1020,20.9158,16.3079,11.48352297,2017-08,False
2017-08-21 18:00:00,119,376,255,100,518,289,8,12.0,68.7,0,0.112,2.9,3.288,278.9,67.57,21.0,1020,13.2043,10.2411,9.414746221,2017-08,False
2017-08-21 18:30:00,94,286,169,81,418,191,8,12.0,74.66,4,0.112,2.8,3.242,278.9,71.92,20.0,1020,8.2889,6.3739,3.823661411,2017-08,False
2017-08-21 19:00:00,58,191,89,55,283,101,4,13.0,80.59,4,0.112,2.7,3.197,284.2,78.54,19.0,1020,0.0,0.0,1.627698793,2017-08,False
2017-08-21 19:30:00,21,48,24,21,102,27,3,13.0,86.46,4,0.112,2.5,3.122,284.2,83.68,18.0,1020,0.0,0.0,0.206155221,2017-08,False
2017-08-21 20:00:00,0,0,0,0,0,0,4,13.0,92.23,0,0.112,2.4,3.048,280.7,85.34,17.0,1020,0.0,0.0,-0.080256983,2017-08,False
2017-08-21 20:30:00,0,0,0,0,0,0,7,13.0,97.87,0,0.112,2.2,2.963,280.7,90.98,17.0,1020,0.0,0.0,-0.081268439,2017-08,False
2017-08-21 21:00:00,0,0,0,0,0,0,1,13.0,103.32,0,0.112,2.0,2.879,271.9,92.26,17.0,1020,0.0,0.0,-0.083082037,2017-08,False
2017-08-21 21:30:00,0,0,0,0,0,0,1,13.0,108.53,0,0.112,1.8,2.811,271.9,92.25,16.0,1020,0.0,0.0,-0.081760365,2017-08,False
2017-08-21 22:00:00,0,0,0,0,0,0,1,13.0,113.43,0,0.112,1.7,2.744,271.6,93.32,16.0,1020,0.0,0.0,-0.081916946,2017-08,False
2017-08-21 22:30:00,0,0,0,0,0,0,1,13.0,117.94,0,0.112,1.5,2.706,271.6,93.32,16.0,1020,0.0,0.0,-0.083108119,2017-08,False
2017-08-21 23:00:00,0,0,0,0,0,0,1,14.0,121.96,0,0.112,1.4,2.668,274.2,94.24,16.0,1020,0.0,0.0,-0.082840815,2017-08,False
2017-08-21 23:30:00,0,0,0,0,0,0,1,14.0,125.38,0,0.112,1.2,2.669,274.2,100.0,16.0,1020,0.0,0.0,-0.082920012,2017-08,False
2017-08-22 00:00:00,0,0,0,0,0,0,1,14.0,128.07,0,0.112,1.2,2.67,267.8,100.0,16.0,1020,0.0,0.0,-0.081367388,2017-08,False
2017-08-22 00:30:00,0,0,0,0,0,0,1,14.0,129.9,0,0.112,1.2,2.709,267.8,100.0,16.0,1020,0.0,0.0,-0.084620118,2017-08,False
2017-08-22 01:00:00,0,0,0,0,0,0,1,14.0,130.8,0,0.112,1.3,2.748,259.2,100.0,16.0,1020,0.0,0.0,-0.083509865,2017-08,False
2017-08-22 01:30:00,0,0,0,0,0,0,1,14.0,130.69,0,0.112,1.4,2.781,259.2,100.0,15.0,1020,0.0,0.0,-0.083887783,2017-08,False
2017-08-22 02:00:00,0,0,0,0,0,0,1,14.0,129.59,0,0.112,1.6,2.814,256.8,100.0,15.0,1020,0.0,0.0,-0.081915757,2017-08,False
2017-08-22 02:30:00,0,0,0,0,0,0,1,14.0,127.56,0,0.112,1.6,2.833,256.8,100.0,15.0,1020,0.0,0.0,-0.082783351,2017-08,False
2017-08-22 03:00:00,0,0,0,0,0,0,1,14.0,124.7,0,0.112,1.7,2.853,256.4,100.0,15.0,1020,0.0,0.0,-0.081274241,2017-08,False
2017-08-22 03:30:00,0,0,0,0,0,0,1,13.0,121.14,0,0.112,1.6,2.868,256.4,100.0,15.0,1020,0.0,0.0,-0.083277034,2017-08,False
2017-08-22 04:00:00,0,0,0,0,0,0,1,13.0,117.01,0,0.112,1.5,2.883,256.0,100.0,15.0,1020,0.0,0.0,-0.084507397,2017-08,False
2017-08-22 04:30:00,0,0,0,0,0,0,1,13.0,112.41,0,0.112,1.3,2.884,256.0,100.0,15.0,1020,0.0,0.0,-0.082786239,2017-08,False
2017-08-22 05:00:00,0,0,0,0,0,0,1,13.0,107.44,0,0.112,1.2,2.885,255.9,100.0,15.0,1020,0.0,0.0,-0.082720033,2017-08,False
2017-08-22 05:30:00,0,0,0,0,0,0,1,13.0,102.17,0,0.112,1.1,2.869,255.9,100.0,15.0,1020,0.0,0.0,-0.083578513,2017-08,False
2017-08-22 06:00:00,0,0,0,0,0,0,1,13.0,96.68,0,0.112,1.1,2.854,256.9,100.0,15.0,1020,0.0,0.0,-0.084015132,2017-08,False
2017-08-22 06:30:00,0,0,0,0,0,0,1,13.0,91.02,0,0.112,1.5,2.828,256.9,99.46,15.0,1020,0.0,0.0,-0.342902491,2017-08,False
2017-08-22 07:00:00,29,124,39,29,124,39,1,13.0,85.23,0,0.112,1.9,2.802,255.4,93.05,16.0,1020,0.0,0.0,0.052886872,2017-08,False
2017-08-22 07:30:00,64,288,118,64,288,118,3,13.0,79.35,4,0.112,1.7,2.806,255.4,93.07,16.0,1020,5.6247,4.2897,0.697140697,2017-08,False
2017-08-22 08:00:00,113,164,160,93,409,210,3,13.0,73.41,4,0.112,1.6,2.811,256.0,87.19,17.0,1020,7.9375,6.1166,2.820479794,2017-08,False
2017-08-22 08:30:00,148,225,234,115,504,308,3,13.0,67.46,0,0.112,1.5,2.837,256.0,81.84,18.0,1020,12.2438,9.5088,6.637262853,2017-08,False
2017-08-22 09:00:00,134,568,405,134,568,405,0,13.0,61.54,0,0.112,1.4,2.864,264.0,77.31,19.0,1020,22.1199,17.2606,8.275239976,2017-08,False
2017-08-22 09:30:00,148,623,500,148,623,500,0,13.0,55.68,0,0.112,1.4,2.887,264.0,72.64,20.0,1020,28.2044,22.0745,11.1744366,2017-08,False
2017-08-22 10:00:00,161,662,587,161,662,587,0,13.0,49.94,0,0.112,1.4,2.911,274.8,67.29,21.0,1020,33.9187,26.599,13.77724749,2017-08,False
2017-08-22 10:30:00,170,695,667,170,695,667,0,13.0,44.41,0,0.112,1.5,2.935,274.8,67.29,22.0,1020,39.2379,30.8115,16.21712316,2017-08,False
2017-08-22 11:00:00,166,741,741,166,741,741,0,13.0,39.2,0,0.112,1.7,2.959,277.6,62.39,23.0,1020,44.1732,34.719,18.46308702,2017-08,False
2017-08-22 11:30:00,171,759,797,171,759,797,0,13.0,34.47,0,0.112,1.9,2.985,277.6,62.39,23.0,1020,47.972,37.729,20.05026595,2017-08,False
2017-08-22 12:00:00,176,769,840,176,769,840,0,13.0,30.47,0,0.112,2.1,3.013,276.4,57.51,24.0,1020,50.8998,40.0487,21.22972981,2017-08,False
2017-08-22 12:30:00,179,778,868,179,778,868,0,13.0,27.55,0,0.112,2.3,3.034,276.4,57.5,24.0,1020,52.8153,41.5667,22.36332668,2017-08,False
2017-08-22 13:00:00,178,783,882,178,783,882,0,13.0,26.07,0,0.112,2.5,3.056,278.3,53.79,24.0,1020,53.7687,42.322,22.83071216,2017-08,False
2017-08-22 13:30:00,178,783,880,178,783,880,0,13.0,26.28,0,0.112,2.7,3.05,278.3,53.78,24.0,1020,53.6329,42.2144,23.16308537,2017-08,False
2017-08-22 14:00:00,168,790,865,168,790,865,0,13.0,28.15,0,0.112,3.0,3.045,280.7,54.09,25.0,1020,52.5903,41.3876,22.76353229,2017-08,False
2017-08-22 14:30:00,166,781,833,166,781,833,0,13.0,31.37,0,0.112,3.1,3.011,280.7,54.08,25.0,1020,50.405,39.6559,22.22121954,2017-08,False
2017-08-22 15:00:00,158,775,788,158,775,788,0,13.0,35.57,0,0.112,3.2,2.977,282.2,54.62,25.0,1020,47.3325,37.221,21.34655193,2017-08,False
2017-08-22 15:30:00,153,756,729,153,756,729,0,13.0,40.44,0,0.112,3.2,2.928,282.2,54.6,24.0,1020,43.3326,34.0517,19.75401589,2017-08,False
2017-08-22 16:00:00,144,736,658,144,736,658,0,13.0,45.75,0,0.112,3.2,2.879,284.2,55.03,24.0,1020,38.5562,30.2676,18.31013238,2017-08,False
2017-08-22 16:30:00,136,704,576,136,704,576,0,13.0,51.35,0,0.112,3.1,2.819,284.2,58.45,24.0,1020,33.106,25.9509,16.09181884,2017-08,False
2017-08-22 17:00:00,125,665,486,125,665,486,0,13.0,57.12,0,0.112,3.1,2.759,286.0,58.95,24.0,1020,27.2201,21.2908,13.68924007,2017-08,False
2017-08-22 17:30:00,113,608,389,113,608,389,0,13.0,63.01,0,0.112,3.0,2.707,286.0,62.65,23.0,1020,21.043,16.4042,10.8366093,2017-08,False
2017-08-22 18:00:00,98,535,290,98,535,290,0,13.0,68.95,0,0.112,2.9,2.656,285.2,63.57,22.0,1020,14.9843,11.6183,7.885772697,2017-08,False
2017-08-22 18:30:00,78,433,191,78,433,191,0,13.0,74.91,0,0.112,2.6,2.623,285.2,67.6,21.0,1020,9.3473,7.1845,4.695909913,2017-08,False
2017-08-22 19:00:00,53,289,99,53,289,99,1,14.0,80.84,0,0.112,2.4,2.591,280.1,73.28,20.0,1020,0.0,0.0,1.834889072,2017-08,False
2017-08-22 19:30:00,19,101,25,19,101,25,1,14.0,86.72,0,0.112,2.2,2.568,280.1,78.0,19.0,1020,0.0,0.0,0.095269129,2017-08,False
2017-08-22 20:00:00,0,0,0,0,0,0,0,14.0,92.5,0,0.112,2.0,2.545,269.4,84.19,18.0,1020,0.0,0.0,-0.371200641,2017-08,False
2017-08-22 20:30:00,0,0,0,0,0,0,0,14.0,98.14,0,0.112,2.0,2.521,269.4,89.71,18.0,1020,0.0,0.0,-0.082340171,2017-08,False
2017-08-22 21:00:00,0,0,0,0,0,0,0,14.0,103.6,0,0.112,2.1,2.497,259.5,90.2,18.0,1020,0.0,0.0,-0.083620453,2017-08,False
