date_time,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance 280-440,Global Horizontal UV Irradiance 295-385,pv
2018/6/18 19:00,65,566,220,65,566,220,0,12.3,74.07,0,0.11,3.3,2,298,68.57,18.2,1025,10.8479,8.3502,3.980012838
2018/6/18 19:30,50,433,128,50,433,128,0,12.3,79.64,0,0.11,3,2,299,73.02,17.2,1025,6.1009,4.6512,1.357011032
2018/6/18 20:00,31,220,50,31,236,52,0,12.4,85.01,14,0.11,2.7,2,299,78.22,16.2,1026,0,0,0.075873132
2018/6/18 20:30,4,11,4,5,27,5,3,12.4,89.87,14,0.11,2.7,2,298,81.27,15.6,1026,0,0,-0.262540338
2018/6/18 21:00,0,0,0,0,0,0,0,12.3,95.43,0,0.11,2.7,2.1,297,83.86,15,1026,0,0,-0.082917505
2018/6/18 21:30,0,0,0,0,0,0,0,12.3,100.14,0,0.11,2.7,2.1,295,85.49,14.7,1026,0,0,-0.082629236
2018/6/18 22:00,0,0,0,0,0,0,0,12.1,104.49,0,0.11,2.6,2.1,293,86.1,14.4,1026,0,0,-0.083424153
2018/6/18 22:30,0,0,0,0,0,0,0,12.1,108.43,0,0.11,2.6,2.1,290,87.22,14.2,1026,0,0,-0.084540601
2018/6/18 23:00,0,0,0,0,0,0,0,12,111.87,0,0.11,2.5,2.1,287,87.46,14,1026,0,0,-0.083464712
2018/6/18 23:30,0,0,0,0,0,0,0,11.9,114.73,0,0.11,2.4,2.1,285,88.6,13.8,1026,0,0,-0.083261262
2018/6/19 0:00,0,0,0,0,0,0,0,11.8,116.93,0,0.11,2.4,2.1,282,88.95,13.6,1026,0,0,-0.084930342
2018/6/19 0:30,0,0,0,0,0,0,0,11.8,118.4,0,0.11,2.3,2.2,279,90.02,13.4,1025,0,0,-0.085613864
2018/6/19 1:00,0,0,0,0,0,0,0,11.7,119.08,0,0.11,2.2,2.2,276,89.8,13.3,1025,0,0,-0.085393851
2018/6/19 1:30,0,0,0,0,0,0,7,11.7,118.94,0,0.11,2.1,2.2,273,90.98,13.1,1025,0,0,-0.084607261
2018/6/19 2:00,0,0,0,0,0,0,0,11.7,118,0,0.11,2.1,2.2,270,91.82,13,1025,0,0,-0.084149279
2018/6/19 2:30,0,0,0,0,0,0,7,11.7,116.28,0,0.11,2.1,2.1,268,91.82,13,1025,0,0,-0.085594879
2018/6/19 3:00,0,0,0,0,0,0,7,11.8,113.86,0,0.11,2.1,2.1,267,92.98,12.9,1025,0,0,-0.084869013
2018/6/19 3:30,0,0,0,0,0,0,3,11.8,110.8,0,0.11,2.2,2.1,266,92.38,13,1025,0,0,-0.085392102
2018/6/19 4:00,0,0,0,0,0,0,3,11.9,107.19,0,0.11,2.3,2.1,265,92.27,13.1,1024,0,0,-0.084840738
2018/6/19 4:30,0,0,0,0,0,0,7,11.9,103.1,0,0.11,2.4,2.1,264,91.76,13.2,1025,0,0,-0.085043739
2018/6/19 5:00,0,0,0,0,0,0,7,12,98.62,0,0.11,2.6,2.1,264,91.62,13.3,1025,0,0,-0.085367208
2018/6/19 5:30,0,0,0,0,0,0,7,12,93.81,0,0.11,2.7,2.1,263,90.44,13.5,1025,0,0,-0.085036024
2018/6/19 6:00,11,69,13,13,93,16,0,12,88.38,21,0.11,2.8,2.1,263,89.77,13.7,1025,0,0,-0.258929281
2018/6/19 6:30,35,305,71,36,338,76,0,12.1,83.27,11,0.11,2.8,2.1,264,87.48,14.1,1025,0,0,-0.084500617
2018/6/19 7:00,42,203,85,53,508,160,3,12.4,77.83,43,0.11,2.8,2.1,265,87.69,14.4,1025,4.0713,3.1126,0.698467729
2018/6/19 7:30,65,0,65,65,621,255,3,12.4,72.2,0,0.11,2.8,2.1,267,85,14.9,1026,3.2611,2.5178,1.819772065
2018/6/19 8:00,124,6,126,74,700,354,3,12.4,66.45,0,0.11,2.7,2.1,269,82.69,15.3,1026,6.6466,5.167,3.230998329
2018/6/19 8:30,195,105,247,80,761,454,3,12.4,60.6,0,0.11,2.6,2.1,271,79.08,16,1026,13.5689,10.5941,5.247490303
2018/6/19 9:00,156,546,472,86,809,554,0,12,54.69,0,0.11,2.6,2.1,274,74.35,16.6,1026,26.7484,20.9431,6.632105494
2018/6/19 9:30,91,844,647,91,844,647,0,12,48.75,0,0.11,2.5,2,276,70.25,17.5,1026,37.5446,29.452,13.1892738
2018/6/19 10:00,93,872,733,93,872,733,0,11.6,42.81,0,0.11,2.5,2,278,64.17,18.5,1026,43.3108,34.0204,15.75021787
2018/6/19 10:30,97,893,811,97,893,811,0,11.6,36.91,0,0.11,2.5,2,280,61.43,19.2,1026,48.5848,38.199,18.14693174
2018/6/19 11:00,99,909,877,99,909,877,0,11,31.14,0,0.11,2.6,2,283,56.23,20,1026,53.0867,41.7667,19.95551755
2018/6/19 11:30,100,921,931,100,921,931,0,11,25.61,0,0.11,2.7,2,284,54.19,20.6,1026,56.7877,44.6998,21.49319715
2018/6/19 12:00,102,929,972,102,929,972,0,10.2,20.56,0,0.11,2.7,2,286,49.8,21.1,1025,59.6057,46.9332,22.73175618
2018/6/19 12:30,103,934,999,103,934,999,0,10.2,16.46,0,0.11,2.9,2,286,48.89,21.4,1025,61.4655,48.4072,23.61857211
2018/6/19 13:00,104,936,1011,104,936,1011,0,9.5,14.2,0,0.11,3,2,286,45.9,21.7,1025,62.2961,49.0656,23.84103597
2018/6/19 13:30,108,929,1007,108,929,1007,0,9.5,14.66,0,0.11,3.2,2,286,45.62,21.8,1025,62.0321,48.8569,24.23912061
2018/6/19 14:00,113,917,987,113,917,987,0,9.3,17.63,0,0.11,3.4,2,287,44.59,21.9,1025,60.6748,47.782,23.93890931
2018/6/19 14:30,113,910,956,113,910,956,0,9.3,22.11,0,0.11,3.6,2,288,44.86,21.8,1025,58.5375,46.088,22.93175891
2018/6/19 15:00,111,901,911,111,901,911,0,9.6,27.35,0,0.11,3.9,2,289,45.68,21.8,1025,55.4463,43.6381,22.16489293
2018/6/19 15:30,108,887,852,108,887,852,0,9.6,32.97,0,0.11,4,2,290,46.52,21.5,1025,51.4189,40.4468,21.11111507
2018/6/19 16:00,106,869,783,106,869,783,0,9.9,38.79,0,0.11,4.2,2,291,48.48,21.2,1025,46.7198,36.7229,19.80217883
2018/6/19 16:30,102,846,703,102,846,703,0,9.9,44.71,0,0.11,4.2,2,291,48.48,21.2,1025,41.32,32.4445,17.77919143
2018/6/19 17:00,96,817,614,96,817,614,0,10.1,50.65,0,0.11,4.4,2,294,52.41,20.2,1024,35.3852,27.7433,15.6789237
2018/6/19 17:30,91,780,520,91,780,520,0,10.1,56.59,0,0.11,4.3,2,295,54.72,19.5,1024,29.2025,22.8468,13.08223751
2018/6/19 18:00,83,732,421,83,732,421,0,10.3,62.48,0,0.11,4.3,2,296,57.67,18.8,1024,22.8547,17.8231,10.02978678
2018/6/19 18:30,75,669,322,75,669,322,0,10.3,68.3,0,0.11,4.2,1.9,296,61.83,17.7,1025,16.7307,12.9819,7.113055197
2018/6/19 19:00,63,580,223,63,580,223,0,10.4,74.02,0,0.11,4,1.9,297,66.65,16.6,1025,11.0009,8.4687,3.997695378
2018/6/19 19:30,50,450,131,50,450,131,0,10.4,79.6,0,0.11,3.8,1.9,297,70.58,15.7,1025,6.2439,4.7604,1.407941957
2018/6/19 20:00,31,256,53,31,256,53,0,10.4,84.96,0,0.11,3.6,1.9,296,75.6,14.7,1025,0,0,-0.008571089
2018/6/19 20:30,6,32,6,6,32,6,0,10.4,89.83,0,0.11,3.5,1.9,294,78.07,14.2,1025,0,0,-0.280988998
2018/6/19 21:00,0,0,0,0,0,0,0,10.5,95.38,0,0.11,3.4,1.8,292,81.16,13.7,1025,0,0,-0.08340773
2018/6/19 21:30,0,0,0,0,0,0,0,10.5,100.09,0,0.11,3.4,1.8,290,82.76,13.4,1025,0,0,-0.083035304
2018/6/19 22:00,0,0,0,0,0,0,0,10.6,104.46,0,0.11,3.3,1.8,288,84.25,13.2,1025,0,0,-0.083990961
2018/6/19 22:30,0,0,0,0,0,0,0,10.6,108.4,0,0.11,3.3,1.7,287,85.35,13,1025,0,0,-0.084121083
2018/6/19 23:00,0,0,0,0,0,0,0,10.7,111.84,0,0.11,3.2,1.7,286,86.48,12.9,1025,0,0,-0.084275616
2018/6/19 23:30,0,0,0,0,0,0,0,10.7,114.7,0,0.11,3.1,1.7,287,87.05,12.8,1025,0,0,-0.085386525
2018/6/20 0:00,0,0,0,0,0,0,0,10.8,116.91,0,0.11,3.1,1.7,287,87.49,12.8,1025,0,0,-0.08298442
2018/6/20 0:30,0,0,0,0,0,0,0,10.8,118.38,0,0.11,3,1.7,288,88.06,12.7,1025,0,0,-0.084316125
2018/6/20 1:00,0,0,0,0,0,0,0,10.8,119.06,0,0.11,2.9,1.6,289,88.86,12.6,1025,0,0,-0.083784189
2018/6/20 1:30,0,0,0,0,0,0,0,10.8,118.93,0,0.11,2.9,1.6,290,89.44,12.5,1025,0,0,-0.084428814
2018/6/20 2:00,0,0,0,0,0,0,0,10.9,118,0,0.11,2.9,1.6,291,90.37,12.4,1025,0,0,-0.084502514
2018/6/20 2:30,0,0,0,0,0,0,0,10.9,116.29,0,0.11,2.9,1.5,291,90.96,12.3,1025,0,0,-0.085123113
2018/6/20 3:00,0,0,0,0,0,0,0,10.8,113.87,0,0.11,2.9,1.5,291,91.45,12.2,1025,0,0,-0.085373684
2018/6/20 3:30,0,0,0,0,0,0,0,10.8,110.82,0,0.11,2.8,1.5,291,92.05,12.1,1025,0,0,-0.085973208
2018/6/20 4:00,0,0,0,0,0,0,0,10.8,107.21,0,0.11,2.7,1.5,290,92.48,12,1025,0,0,-0.086071042
2018/6/20 4:30,0,0,0,0,0,0,3,10.8,103.13,0,0.11,2.7,1.5,291,93.09,11.9,1025,0,0,-0.084252699
2018/6/20 5:00,0,0,0,0,0,0,3,10.7,98.65,0,0.11,2.7,1.4,291,92.66,11.9,1025,0,0,-0.085322618
2018/6/20 5:30,0,0,0,0,0,0,3,10.7,93.84,0,0.11,3,1.4,292,90.86,12.2,1025,0,0,-0.084557728
2018/6/20 6:00,12,97,15,13,111,16,0,10.7,88.41,7,0.11,3.3,1.4,293,88.78,12.5,1025,0,0,-0.255125963
2018/6/20 6:30,31,246,60,36,381,80,0,10.7,83.31,32,0.11,3.4,1.4,293,85.37,13.1,1025,0,0,0.222398485
2018/6/20 7:00,58,90,77,49,557,166,3,10.8,77.86,75,0.11,3.5,1.3,294,82.64,13.7,1025,3.6875,2.819,1.226208355
2018/6/20 7:30,111,47,125,60,669,264,3,10.8,72.24,14,0.11,3.4,1.3,294,79.49,14.3,1025,6.2691,4.8398,2.440909529
2018/6/20 8:00,149,256,251,68,746,366,3,10.8,66.49,0,0.11,3.4,1.3,295,76.71,14.8,1025,13.2363,10.2893,3.062001002
2018/6/20 8:30,98,708,445,75,803,469,0,10.8,60.64,0,0.11,3.4,1.3,295,72.88,15.6,1025,24.44,19.0815,2.386266601
2018/6/20 9:00,80,846,569,80,846,569,0,10.2,54.73,0,0.11,3.4,1.3,295,66.96,16.3,1025,32.2395,25.2421,10.88376304
2018/6/20 9:30,85,881,665,85,881,665,0,10.2,48.79,0,0.11,3.4,1.2,294,64.06,17,1025,38.5837,30.2669,13.63126235
2018/6/20 10:00,87,908,753,87,908,753,0,9.6,42.85,0,0.11,3.4,1.2,293,58.97,17.7,1025,44.4879,34.9447,16.3052503
2018/6/20 10:30,98,912,827,98,912,827,0,9.6,36.95,0,0.11,3.5,1.2,292,56.8,18.3,1025,49.5392,38.9493,18.60441151
2018/6/20 11:00,113,908,890,113,908,890,0,9.3,31.18,0,0.11,3.6,1.2,290,53.7,18.9,1026,53.8702,42.383,20.50250429
2018/6/20 11:30,114,922,945,114,922,945,0,9.3,25.65,0,0.11,3.8,1.2,289,52.06,19.4,1026,57.6388,45.3697,21.95013873
2018/6/20 12:00,115,933,988,115,933,988,0,9,20.59,0,0.11,3.9,1.2,288,49.81,19.8,1026,60.5852,47.7043,22.99606571
2018/6/20 12:30,115,940,1016,115,940,1016,0,9,16.48,0,0.11,4.2,1.2,288,49.2,20,1026,62.5106,49.2302,23.82281644
2018/6/20 13:00,113,945,1029,113,945,1029,0,8.6,14.2,0,0.11,4.4,1.2,289,47.29,20.2,1025,63.4052,49.9392,24.44257342
2018/6/20 13:30,112,946,1027,112,946,1027,0,8.6,14.64,0,0.11,4.7,1.2,290,47.58,20.1,1025,63.2649,49.8279,24.48435663
2018/6/20 14:00,110,944,1010,110,944,1010,0,8.8,17.59,0,0.11,4.9,1.2,291,48.37,20,1025,62.0906,48.8971,24.05641012
2018/6/20 14:30,109,939,979,109,939,979,0,8.8,22.07,0,0.11,5,1.2,292,48.97,19.8,1025,59.9482,47.1988,23.54102173
2018/6/20 15:00,106,930,932,106,930,932,0,9.1,27.31,0,0.11,5.1,1.3,293,50.72,19.6,1025,56.7274,44.6465,22.78066467
2018/6/20 15:30,102,917,872,102,917,872,0,9.1,32.93,0,0.11,5.1,1.3,295,51.67,19.3,1025,52.6295,41.3992,21.66534007
2018/6/20 16:00,98,901,801,98,901,801,0,9.5,38.75,0,0.11,5.1,1.3,296,54.04,19,1025,47.7981,37.5707,20.09916337
2018/6/20 16:30,95,879,720,95,879,720,0,9.5,44.66,0,0.11,5.1,1.3,296,54.04,19,1025,42.3253,33.2342,18.20197719
2018/6/20 17:00,90,854,632,90,854,632,0,9.9,50.61,0,0.11,4.9,1.3,298,58.28,18.2,1024,36.428,28.5613,16.04178553
2018/6/20 17:30,84,822,537,84,822,537,0,9.9,56.54,0,0.11,4.8,1.2,298,60.52,17.6,1024,30.1647,23.6001,13.53660507
2018/6/20 18:00,76,777,436,76,777,436,0,10.2,62.44,0,0.11,4.6,1.2,299,64.17,17,1024,23.6753,18.4635,10.65024473
2018/6/20 18:30,69,715,334,69,715,334,0,10.2,68.26,0,0.11,4.5,1.2,299,67.5,16.2,1024,17.3601,13.4708,7.490657616
2018/6/20 19:00,59,629,233,59,629,233,0,10.4,73.98,0,0.11,4.3,1.2,299,72.03,15.4,1024,11.4984,8.8523,4.214101593
2018/6/20 19:30,47,501,138,47,501,138,0,10.4,79.55,0,0.11,4,1.2,298,75.33,14.7,1024,6.5775,5.015,1.445493909
2018/6/20 20:00,30,302,57,30,302,57,0,10.6,84.92,0,0.11,3.8,1.2,296,80.17,14,1024,0,0,0.058430152
2018/6/20 20:30,6,42,6,6,42,6,0,10.6,89.8,0,0.11,3.7,1.2,294,82.27,13.6,1024,0,0,-0.277443707
2018/6/20 21:00,0,0,0,0,0,0,0,10.9,95.34,0,0.11,3.7,1.2,293,85.78,13.2,1025,0,0,-0.08305772
2018/6/20 21:30,0,0,0,0,0,0,0,10.9,100.06,0,0.11,3.7,1.2,292,86.91,13,1025,0,0,-0.082926705
2018/6/20 22:00,0,0,0,0,0,0,0,11,104.42,0,0.11,3.6,1.2,292,88.54,12.8,1025,0,0,-0.083829215
2018/6/20 22:30,0,0,0,0,0,0,0,11,108.36,0,0.11,3.6,1.2,292,89.12,12.7,1025,0,0,-0.08358768
2018/6/20 23:00,0,0,0,0,0,0,0,11,111.81,0,0.11,3.6,1.2,292,89.75,12.6,1025,0,0,-0.08315171
2018/6/20 23:30,0,0,0,0,0,0,0,10.9,114.68,0,0.11,3.6,1.2,292,90.25,12.5,1024,0,0,-0.083718084
2018/6/21 0:00,0,0,0,0,0,0,0,10.9,116.89,0,0.11,3.6,1.2,292,90.28,12.5,1024,0,0,-0.083854808
2018/6/21 0:30,0,0,0,0,0,0,0,10.9,118.37,0,0.11,3.6,1.2,292,90.87,12.4,1024,0,0,-0.083658634
2018/6/21 1:00,0,0,0,0,0,0,0,11,119.06,0,0.11,3.5,1.1,292,91.49,12.3,1024,0,0,-0.082762401
2018/6/21 1:30,0,0,0,0,0,0,0,11,118.93,0,0.11,3.5,1.1,292,92.1,12.2,1024,0,0,-0.083433003
2018/6/21 2:00,0,0,0,0,0,0,0,11,118,0,0.11,3.5,1.1,292,93.09,12.1,1024,0,0,-0.083840431
2018/6/21 2:30,0,0,0,0,0,0,0,11,116.3,0,0.11,3.4,1.1,291,93.7,12,1024,0,0,-0.083683716
2018/6/21 3:00,0,0,0,0,0,0,0,11,113.89,0,0.11,3.4,1.1,291,94.49,11.9,1024,0,0,-0.083606408
2018/6/21 3:30,0,0,0,0,0,0,0,11,110.84,0,0.11,3.3,1.1,291,94.49,11.9,1024,0,0,-0.08392849
2018/6/21 4:00,0,0,0,0,0,0,0,11,107.23,0,0.11,3.1,1.1,290,94.49,11.9,1024,0,0,-0.084139546
2018/6/21 4:30,0,0,0,0,0,0,3,11,103.16,0,0.11,3.2,1.1,290,93.87,12,1024,0,0,-0.08388748
2018/6/21 5:00,0,0,0,0,0,0,3,11,98.68,0,0.11,3.2,1.1,290,93.09,12.1,1024,0,0,-0.083948041
2018/6/21 5:30,0,0,0,0,0,0,3,11,93.87,0,0.11,3.5,1.1,291,91.28,12.4,1024,0,0,-0.08325459
2018/6/21 6:00,13,101,16,13,108,16,0,11,88.44,4,0.11,3.8,1.1,291,89.18,12.7,1024,0,0,-0.235141291
2018/6/21 6:30,36,378,80,36,378,80,0,11,83.34,0,0.11,3.8,1.1,292,86.97,13.1,1025,0,0,0.419734343
2018/6/21 7:00,51,518,160,50,554,166,0,11,77.9,0,0.11,3.9,1.1,294,84.06,13.6,1025,7.6608,5.8561,1.181986022
2018/6/21 7:30,86,433,218,62,666,265,0,11,72.28,0,0.11,3.9,1.1,294,80.86,14.2,1025,10.9292,8.437,2.409837524
2018/6/21 8:00,97,592,333,71,743,367,0,10.8,66.53,0,0.11,3.8,1.1,294,76.88,14.8,1025,17.555,13.6459,2.708694474
2018/6/21 8:30,78,800,470,78,800,470,0,10.8,60.68,0,0.11,3.8,1.1,293,73.51,15.5,1025,25.8068,20.1481,7.968932311
2018/6/21 9:00,84,842,570,84,842,570,0,10.4,54.77,0,0.11,3.7,1.1,292,68.71,16.2,1025,32.2903,25.2814,10.74179649
2018/6/21 9:30,89,875,665,89,875,665,0,10.4,48.83,0,0.11,3.6,1.1,291,65.31,17,1025,38.5783,30.2624,13.63712203
2018/6/21 10:00,93,900,752,93,900,752,0,10.2,42.89,0,0.11,3.6,1.1,290,61.32,17.7,1025,44.424,34.8943,16.21474673
2018/6/21 10:30,95,922,831,95,922,831,0,10.2,36.99,0,0.11,3.5,1.1,290,58.69,18.4,1025,49.7748,39.1342,18.39831432
2018/6/21 11:00,95,941,900,95,941,900,0,9.9,31.22,0,0.11,3.4,1.1,290,55.04,19.1,1025,54.4721,42.8563,20.32320029
2018/6/21 11:30,97,952,955,97,952,955,0,9.9,25.69,0,0.11,3.3,1.1,289,52.7,19.8,1025,58.246,45.8474,21.77892415
2018/6/21 12:00,99,960,997,99,960,997,0,9.4,20.62,0,0.11,3.2,1.1,288,49.22,20.4,1025,61.1354,48.1375,22.91107505
2018/6/21 12:30,99,965,1024,99,965,1024,0,9.4,16.5,0,0.11,3.3,1.1,287,48.03,20.8,1025,63.0019,49.6171,23.68754352
2018/6/21 13:00,99,968,1037,99,968,1037,0,9.3,14.21,0,0.11,3.4,1.1,285,46.51,21.2,1025,63.8978,50.3271,23.79176633
2018/6/21 13:30,104,960,1033,104,960,1033,0,9.3,14.62,0,0.11,3.7,1.1,286,45.95,21.4,1025,63.6353,50.1197,23.78923972
2018/6/21 14:00,111,946,1013,111,946,1013,0,9.2,17.56,0,0.11,3.9,1.1,287,45.25,21.6,1025,62.2764,49.0435,23.7583732
2018/6/21 14:30,108,944,983,108,944,983,0,9.2,22.03,0,0.11,4.1,1,290,44.97,21.7,1025,60.1956,47.3936,23.34229301
2018/6/21 15:00,106,937,939,106,937,939,0,9.2,27.27,0,0.11,4.3,1,293,44.72,21.7,1025,57.1565,44.9844,22.70339301
2018/6/21 15:30,102,926,880,102,926,880,0,9.1,32.89,0,0.11,4.3,1,295,45.23,21.5,1024,53.1159,41.7821,21.25839596
2018/6/21 16:00,98,912,810,98,912,810,0,9.2,38.71,0,0.11,4.3,1,298,45.68,21.4,1024,48.3394,37.9964,19.94002399
2018/6/21 16:30,95,890,728,95,890,728,0,9.2,44.62,0,0.11,4.3,1,298,45.68,21.4,1024,42.8006,33.6076,18.10028979
2018/6/21 17:00,89,865,639,89,865,639,0,9.2,50.56,0,0.11,4,1,300,47.51,20.8,1024,36.8385,28.8835,15.95190454
2018/6/21 17:30,84,833,544,84,833,544,0,9.2,56.5,0,0.11,3.9,0.9,300,48.99,20.3,1024,30.564,23.9129,13.23915909
2018/6/21 18:00,78,786,442,78,786,442,0,9.3,62.4,0,0.11,3.8,0.9,299,50.47,19.9,1023,24.0074,18.723,10.32949572
2018/6/21 18:30,70,721,338,70,721,338,0,9.3,68.22,0,0.11,3.7,0.9,299,53.03,19.1,1023,17.5739,13.6374,7.306900771
2018/6/21 19:00,60,631,235,60,631,235,0,9.9,73.94,0,0.11,3.5,0.9,299,58.53,18.2,1023,11.6013,8.9321,4.09237113
2018/6/21 19:30,49,496,139,49,496,139,0,9.9,79.51,0,0.11,3,0.9,296,63.11,17,1023,6.6252,5.0516,1.434702452
2018/6/21 20:00,31,288,57,31,288,57,0,11.1,84.89,0,0.11,2.6,0.9,293,74.14,15.7,1023,0,0,0.054171538
2018/6/21 20:30,6,37,6,6,37,6,0,11.1,89.77,0,0.11,2.5,0.9,288,77.03,15.1,1023,0,0,-0.083746084
2018/6/21 21:00,0,0,0,0,0,0,0,11.6,95.31,0,0.11,2.4,0.9,283,82.69,14.5,1023,0,0,-0.0830755
2018/6/21 21:30,0,0,0,0,0,0,0,11.6,100.03,0,0.11,2.4,0.9,280,84.85,14.1,1023,0,0,-0.083995689
2018/6/21 22:00,0,0,0,0,0,0,0,11.7,104.39,0,0.11,2.4,0.9,277,87.07,13.8,1023,0,0,-0.084498205
2018/6/21 22:30,0,0,0,0,0,0,0,11.7,108.34,0,0.11,2.5,0.9,277,88.2,13.6,1023,0,0,-0.083109095
2018/6/21 23:00,0,0,0,0,0,0,0,11.8,111.79,0,0.11,2.6,0.9,277,89.94,13.4,1023,0,0,-0.083612824
2018/6/21 23:30,0,0,0,0,0,0,0,11.8,114.66,0,0.11,2.6,0.9,278,90.53,13.3,1023,0,0,-0.08400232
2018/6/22 0:00,0,0,0,0,0,0,0,12,116.88,0,0.11,2.6,0.9,279,92.77,13.1,1023,0,0,-0.084398443
2018/6/22 0:30,0,0,0,0,0,0,0,12,118.36,0,0.11,2.6,0.9,280,93.98,12.9,1023,0,0,-0.084507691
2018/6/22 1:00,0,0,0,0,0,0,0,12,119.06,0,0.11,2.5,0.9,281,95.08,12.8,1023,0,0,-0.084113501
2018/6/22 1:30,0,0,0,0,0,0,0,12,118.94,0,0.11,2.5,0.9,282,96.33,12.6,1023,0,0,-0.084624653
2018/6/22 2:00,0,0,0,0,0,0,0,12.1,118.02,0,0.11,2.4,0.9,282,98.06,12.4,1022,0,0,-0.084905717
2018/6/22 2:30,0,0,0,0,0,0,0,12.1,116.32,0,0.11,2.4,0.9,282,98.71,12.3,1022,0,0,-0.085325769
2018/6/22 3:00,0,0,0,0,0,0,0,12.2,113.91,0,0.11,2.4,0.9,282,99.73,12.2,1022,0,0,-0.085256932
2018/6/22 3:30,0,0,0,0,0,0,0,12.1,110.86,0,0.11,2.3,0.9,283,100,12.1,1022,0,0,-0.085884262
2018/6/22 4:00,0,0,0,0,0,0,0,12.1,107.26,0,0.11,2.3,0.9,283,100,12.1,1022,0,0,-0.085539747
2018/6/22 4:30,0,0,0,0,0,0,0,12,103.19,0,0.11,2.2,0.9,284,100,12,1022,0,0,-0.08516224
2018/6/22 5:00,0,0,0,0,0,0,0,11.9,98.72,0,0.11,2.1,0.9,285,100,11.9,1023,0,0,-0.085247782
2018/6/22 5:30,0,0,0,0,0,0,0,12.1,93.91,0,0.11,2.2,1,285,97.53,12.5,1023,0,0,-0.085365476
2018/6/22 6:00,13,87,15,13,87,15,0,12.1,88.48,0,0.11,2.3,1,286,93.61,13.1,1023,0,0,-0.168680118
2018/6/22 6:30,38,340,77,38,340,77,0,12.1,83.39,0,0.11,2.4,1,287,88.3,14,1023,0,0,0.222431277
2018/6/22 7:00,54,520,163,54,520,163,0,12.3,77.95,0,0.11,2.5,1,289,84.48,14.9,1023,7.8025,5.9639,0.523276512
2018/6/22 7:30,66,639,260,66,639,260,0,12.3,72.32,0,0.11,2.2,1,293,78.75,16,1023,13.03,10.0581,1.650091829
2018/6/22 8:00,77,720,363,77,720,363,0,12.7,66.57,0,0.11,2,1,298,75.73,17,1023,19.1304,14.87,4.203044645
2018/6/22 8:30,85,780,466,85,780,466,0,12.7,60.73,0,0.11,1.9,1,300,69.79,18.3,1023,25.5794,19.97,7.407602493
2018/6/22 9:00,91,825,566,91,825,566,0,12.7,54.82,0,0.11,1.7,1,303,64.2,19.6,1023,32.0563,25.0978,10.51419957
2018/6/22 9:30,96,860,662,96,860,662,0,12.7,48.87,0,0.11,1.7,1,303,59.63,20.8,1023,38.399,30.1213,13.34296967
2018/6/22 10:00,101,887,750,101,887,750,0,12.5,42.93,0,0.11,1.7,1,303,55.07,21.9,1023,44.3012,34.7975,15.71960055
2018/6/22 10:30,106,904,828,106,904,828,0,12.5,37.04,0,0.11,1.8,1,301,51.52,23,1023,49.59,38.9887,17.81236836
2018/6/22 11:00,110,917,894,110,917,894,0,11.8,31.26,0,0.11,1.8,1,299,46.1,24.1,1023,54.1055,42.5678,19.7029672
2018/6/22 11:30,113,929,950,113,929,950,0,11.8,25.73,0,0.11,2,1,297,43.4,25.1,1022,57.9382,45.605,20.82105726
2018/6/22 12:00,114,938,992,114,938,992,0,10.2,20.66,0,0.11,2.1,1,295,36.9,26.1,1022,60.8265,47.8942,21.75047865
2018/6/22 12:30,115,944,1020,115,944,1020,0,10.2,16.53,0,0.11,2.3,1,293,35.63,26.7,1022,62.7545,49.4222,22.46338371
2018/6/22 13:00,116,946,1033,116,946,1033,0,9.3,14.22,0,0.11,2.5,1,290,32.49,27.2,1021,63.6509,50.1327,22.8815066
2018/6/22 13:30,117,944,1030,117,944,1030,0,9.3,14.62,0,0.11,2.9,1,291,32.11,27.4,1021,63.4505,49.9741,23.29617465
2018/6/22 14:00,119,938,1013,119,938,1013,0,9.2,17.54,0,0.11,3.2,1,291,31.74,27.5,1021,62.2774,49.0443,23.13867734
2018/6/22 14:30,117,932,981,117,932,981,0,9.2,22,0,0.11,3.5,1,293,31.93,27.4,1021,60.0749,47.2987,22.58091027
2018/6/22 15:00,115,921,934,115,921,934,0,9.2,27.23,0,0.11,3.8,1,295,32.13,27.3,1020,56.8551,44.7473,21.77126357
2018/6/22 15:30,113,905,873,113,905,873,0,9.2,32.85,0,0.11,3.9,1.1,297,32.69,27,1020,52.697,41.4527,20.67450205
2018/6/22 16:00,109,887,802,109,887,802,0,9.2,38.67,0,0.11,4.1,1.1,299,33.52,26.6,1020,47.8662,37.6247,19.18382667
2018/6/22 16:30,105,864,720,105,864,720,0,9.2,44.58,0,0.11,4.1,1.1,299,33.52,26.6,1020,42.3351,33.2424,17.38432573
2018/6/22 17:00,100,835,631,100,835,631,0,9.2,50.53,0,0.11,4.1,1.1,302,35.36,25.7,1020,36.3814,28.5254,15.24128013
2018/6/22 17:30,94,797,534,94,797,534,0,9.2,56.46,0,0.11,4,1.1,303,36.86,25,1020,30.0082,23.4784,12.70646378
2018/6/22 18:00,87,749,434,87,749,434,0,9.5,62.36,0,0.11,3.9,1,303,39.28,24.2,1020,23.5791,18.3894,10.06882823
